=~=~=~=~=~=~=~=~=~=~=~=;PuTTY;log;2023.02.14;11:54:48;=~=~=~=~=~=~=~=~=~=~=~=
A0;A1;A2;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.66;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.66;0.06;;;
;;;;;
0.63;0.66;0.06;;;
;;;;;
0.63;0.66;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.62;0.66;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.63;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.62;0.64;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.64;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.05;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.62;0.64;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.62;0.64;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.62;0.65;0.06;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.65;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.65;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.61;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.61;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.64;0.05;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.64;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.6;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.6;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.58;0.63;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.58;0.63;0.06;;;
;;;;;
0.58;0.63;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.58;0.63;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.59;0.63;0.06;;;
;;;;;
0.59;0.63;0.05;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.59;0.62;0.05;;;
;;;;;
0.58;0.63;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.63;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.59;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.57;0.62;0.06;;;
;;;;;
0.57;0.62;0.05;;;
;;;;;
0.57;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.57;0.62;0.05;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.57;0.62;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.57;0.62;0.05;;;
;;;;;
0.57;0.62;0.05;;;
;;;;;
0.57;0.62;0.06;;;
;;;;;
0.57;0.62;0.05;;;
;;;;;
0.57;0.61;0.06;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.57;0.61;0.05;;;
;;;;;
0.58;0.62;0.06;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.58;0.61;0.05;;;
;;;;;
0.57;0.61;0.05;;;
;;;;;
0.57;0.62;0.06;;;
;;;;;
0.58;0.61;0.06;;;
;;;;;
0.58;0.62;0.05;;;
;;;;;
0.57;0.61;0.05;;;
;;;;;
0.57;0.61;0.05;;;
;;;;;
0.57;0.61;0.05;;;
;;;;;
0.57;0.61;0.06;;;
;;;;;
0.57;0.61;0.06;;;
;;;;;
0.57;0.62;0.05;;;
;;;;;
0.57;0.61;0.05;;;
;;;;;
0.57;0.61;0.06;;;
