=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.30 16:06:23 =~=~=~=~=~=~=~=~=~=~=~=
A0  A1  A2
0.12 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.11 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.07
 
0.11 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.31 0.08
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.11 0.31 0.07
 
0.11 0.30 0.07
 
0.12 0.31 0.07
 
0.12 0.31 0.07
 
0.12 0.30 0.07
 
0.12 0.31 0.07
 
0.11 0.31 0.07
 
0.12 0.31 0.07
 
0.11 0.30 0.07
 
0.12 0.31 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.08
 
0.11 0.31 0.07
 
0.12 0.31 0.08
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.08
 
0.12 0.30 0.07
 
0.12 0.30 0.08
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.08
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.12 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.30 0.07
 
0.11 0.29 0.07
 
0.11 0.30 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.30 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.30 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.12 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.29 0.07
 
0.11 0.28 0.06
 
0.07 0.19 0.04
 
0.07 0.11 0.10
 
0.11 0.29 0.10
 
0.11 0.28 0.06
 
0.08 0.15 0.04
 
0.06 0.18 0.04
 
0.07 0.27 0.07
 
0.11 0.28 0.07
 
0.11 0.27 0.07
 
0.10 0.26 0.08
 
0.10 0.26 0.06
 
0.10 0.27 0.06
 
0.10 0.27 0.07
 
0.11 0.27 0.03
 
0.02 0.02 0.00
 
