=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.03.23 10:29:19 =~=~=~=~=~=~=~=~=~=~=~=
 A0  A1  A2
0.31 0.19 0.40
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.19 0.39
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.39
 
0.31 0.19 0.40
 
0.31 0.20 0.37
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.41
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.39
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.30 0.20 0.40
 
0.31 0.19 0.41
 
0.31 0.19 0.42
 
0.30 0.19 0.41
 
0.31 0.20 0.42
 
0.31 0.19 0.32
 
0.31 0.19 0.34
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.43
 
0.30 0.19 0.42
 
0.31 0.19 0.42
 
0.30 0.19 0.42
 
0.31 0.20 0.43
 
0.31 0.20 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.42
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.19 0.39
 
0.31 0.20 0.39
 
0.31 0.19 0.39
 
0.31 0.19 0.39
 
0.30 0.20 0.39
 
0.31 0.19 0.39
 
0.31 0.19 0.39
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.19 0.39
 
0.31 0.19 0.39
 
0.30 0.19 0.40
 
0.31 0.19 0.39
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.30 0.19 0.40
 
0.31 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.30 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.43
 
0.31 0.19 0.42
 
0.31 0.19 0.43
 
0.31 0.20 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.43
 
0.31 0.20 0.42
 
0.31 0.20 0.43
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.30 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.20 0.42
 
0.31 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.44
 
0.31 0.19 0.43
 
0.31 0.20 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.40
 
0.31 0.19 0.40
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.44
 
0.31 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.44
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.19 0.44
 
0.30 0.19 0.43
 
0.31 0.19 0.44
 
0.31 0.20 0.43
 
0.31 0.19 0.43
 
0.30 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.20 0.44
 
0.31 0.19 0.43
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.19 0.43
 
0.31 0.19 0.43
 
0.31 0.19 0.44
 
0.30 0.20 0.44
 
0.31 0.20 0.44
 
0.31 0.19 0.44
 
0.31 0.19 0.45
 
0.30 0.20 0.43
 
0.31 0.19 0.44
 
0.31 0.19 0.44
 
0.31 0.19 0.44
 
0.31 0.20 0.45
 
0.30 0.20 0.44
 
0.30 0.20 0.44
 
0.31 0.19 0.41
 
0.30 0.19 0.36
 
0.31 0.20 0.35
 
0.31 0.20 0.35
 
0.30 0.19 0.36
 
0.31 0.20 0.36
 
0.31 0.19 0.36
 
0.31 0.20 0.35
 
0.30 0.19 0.35
 
0.31 0.19 0.35
 
0.31 0.19 0.35
 
0.30 0.20 0.35
 
0.30 0.19 0.39
 
0.30 0.20 0.36
 
0.31 0.20 0.39
 
0.31 0.19 0.40
 
0.31 0.19 0.40
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.39
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.30 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.30 0.20 0.40
 
0.31 0.20 0.40
 
0.30 0.19 0.40
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.30 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.30 0.20 0.40
 
0.30 0.19 0.40
 
0.30 0.20 0.41
 
0.30 0.20 0.40
 
0.30 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.30 0.19 0.40
 
0.30 0.20 0.40
 
0.30 0.19 0.41
 
0.31 0.20 0.41
 
0.31 0.20 0.41
 
0.31 0.20 0.40
 
0.31 0.19 0.41
 
0.30 0.20 0.41
 
0.30 0.20 0.41
 
0.31 0.20 0.40
 
0.30 0.20 0.41
 
0.31 0.20 0.41
 
0.31 0.20 0.40
 
0.31 0.20 0.41
 
0.31 0.20 0.41
 
0.31 0.20 0.41
 
0.31 0.20 0.41
 
0.31 0.20 0.41
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.30 0.20 0.42
 
0.30 0.20 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.41
 
0.30 0.20 0.40
 
0.31 0.20 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.30 0.19 0.42
 
0.31 0.19 0.41
 
0.31 0.20 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.41
 
0.31 0.20 0.42
 
0.31 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.20 0.39
 
0.31 0.20 0.42
 
0.30 0.19 0.41
 
0.31 0.20 0.41
 
0.30 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.20 0.41
 
0.31 0.19 0.42
 
0.31 0.20 0.41
 
0.31 0.20 0.41
 
0.31 0.19 0.38
 
0.30 0.20 0.38
 
0.31 0.19 0.38
 
0.30 0.20 0.41
 
0.31 0.20 0.38
 
0.31 0.20 0.37
 
0.31 0.19 0.37
 
0.31 0.19 0.38
 
0.31 0.20 0.38
 
0.31 0.19 0.38
 
0.31 0.19 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.31 0.19 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.31 0.19 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.30 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.19 0.41
 
0.31 0.19 0.42
 
0.31 0.20 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.41
 
0.31 0.20 0.41
 
0.31 0.19 0.41
 
0.31 0.19 0.41
 
0.30 0.20 0.41
 
0.31 0.19 0.42
 
0.31 0.20 0.38
 
0.31 0.20 0.38
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.19 0.42
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.43
 
0.31 0.19 0.42
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.30 0.20 0.42
 
0.31 0.20 0.43
 
0.30 0.20 0.43
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.40
 
0.31 0.19 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.40
 
0.31 0.20 0.43
 
0.31 0.20 0.42
 
0.31 0.20 0.42
 
0.30 0.20 0.43
 
0.31 0.20 0.43
 
0.31 0.20 0.42
 
0.31 0.20 0.43
 
0.31 0.20 0.39
 
0.30 0.20 0.40
 
0.31 0.20 0.39
 
0.31 0.20 0.40
 
0.31 0.20 0.41
 
0.31 0.19 0.39
 
0.31 0.20 0.40
 
0.31 0.19 0.39
 
0.31 0.20 0.39
 
0.31 0.19 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.40
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.20 0.39
 
0.31 0.19 0.39
 
